Time,Clonskeagh Totem,Clonskeagh Totem IN,Clonskeagh Totem OUT,Dun Laoghaire @ Peoples Park Cyclist,Dun Laoghaire @ Peoples Park Cyclists IN,Dun Laoghaire @ Peoples Park Cyclists OUT,Dun Laoghaire @ Seapoint Beach Cyclist,Dun Laoghaire @ Seapoint Beach Cyclists IN,Dun Laoghaire @ Seapoint Beach Cyclists OUT,Dun Laoghaire @ York Road Cyclist,Dun Laoghaire @ York Road Cyclists IN,Dun Laoghaire @ York Road Cyclists OUT,Glenageary Cyclist,Glenageary Bikes IN,Glenageary Bikes OUT,Grange Road Totem,N11 Before UCD,N11 Before UCD Cyclist IN,N11 Before UCD Cyclist OUT,N11 Outbound (Montrose),N11 Outbound (Montrose) OUT-Away From City Centre,N11 Outbound (Montrose) IN- Towards City Centre,N11 Totem Inbound,Rock Road Bus Lane,Rock Road Park,Rock Road Park IN,Rock Road Park OUT,Rock Road Totem Inbound,Wyattville Rd - Bicycles From N11,Wyattville Rd - Bicycles Towards N11,Wyattville Rd At Park Gates Cyclist,Wyattville Rd At Park Gates Bikes IN,Wyattville Rd At Park Gates Bikes OUT,Wyattville Road At Steps Cyclist,Wyattville Road At Steps Bikes IN,Wyattville Road At Steps Bikes OUT
"May 29, 2022 10:00 PM",21,11,10,16,7,9,20,7,13,9,2,7,3,2,1,1,5,5,0,6,6,0,7,6,0,0,0,9,1,1,3,2,1,,,
"May 29, 2022 11:00 PM",12,2,10,6,3,3,4,0,4,6,2,4,2,1,1,1,4,3,1,3,3,0,3,3,0,0,0,2,0,0,0,0,0,,,
"May 30, 2022 12:00 AM",4,0,4,0,0,0,4,0,4,2,0,2,0,0,0,1,2,2,0,2,2,0,2,4,0,0,0,4,0,0,0,0,0,,,
"May 30, 2022 1:00 AM",3,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,3,0,0,0,2,0,0,0,0,0,,,
"May 30, 2022 2:00 AM",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"May 30, 2022 3:00 AM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
"May 30, 2022 4:00 AM",4,1,3,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,,,
"May 30, 2022 5:00 AM",4,3,1,3,2,1,6,3,3,3,2,1,0,0,0,2,8,8,0,2,2,0,8,2,0,0,0,16,0,1,1,1,0,,,
"May 30, 2022 6:00 AM",41,24,17,17,6,11,25,13,12,22,11,11,2,2,0,4,30,30,0,10,9,1,28,13,0,0,0,35,0,4,5,3,2,,,
"May 30, 2022 7:00 AM",108,76,32,57,16,41,81,31,50,54,23,31,7,6,1,20,76,76,0,18,13,5,83,24,0,0,0,92,1,3,3,3,0,,,
"May 30, 2022 8:00 AM",248,173,75,79,22,57,137,47,90,104,38,66,36,17,19,17,121,120,1,42,31,11,123,47,0,0,0,165,5,3,13,11,2,,,
"May 30, 2022 9:00 AM",107,88,19,48,21,27,72,42,30,55,34,21,15,13,2,4,70,68,2,24,18,6,63,30,0,0,0,54,4,2,5,4,1,,,
"May 30, 2022 10:00 AM",47,34,13,41,23,18,59,37,22,50,29,21,14,8,6,12,21,21,0,8,6,2,21,10,0,0,0,31,1,0,2,1,1,,,
"May 30, 2022 11:00 AM",51,33,18,48,29,19,60,30,30,36,21,15,12,4,8,9,21,20,1,18,13,5,18,11,0,0,0,20,1,2,4,1,3,,,
"May 30, 2022 12:00 PM",60,28,32,43,15,28,61,26,35,40,17,23,20,12,8,14,25,24,1,14,11,3,22,19,0,0,0,23,4,4,5,3,2,,,
"May 30, 2022 1:00 PM",97,42,55,45,26,19,65,35,30,48,23,25,24,13,11,22,31,27,4,15,13,2,22,29,0,0,0,31,3,2,5,3,2,,,
"May 30, 2022 2:00 PM",56,27,29,27,18,9,36,18,18,28,20,8,15,9,6,7,12,12,0,15,13,2,11,14,0,0,0,29,5,1,11,8,3,,,
"May 30, 2022 3:00 PM",73,29,44,27,15,12,31,18,13,28,18,10,13,4,9,9,15,12,3,25,22,3,12,32,0,0,0,20,5,3,9,5,4,,,
"May 30, 2022 4:00 PM",102,32,70,23,19,4,35,26,9,33,23,10,10,5,5,14,21,16,5,40,37,3,14,37,0,0,0,35,1,3,5,1,4,,,
"May 30, 2022 5:00 PM",183,65,118,45,30,15,81,49,32,56,36,20,16,8,8,15,36,32,4,89,85,4,31,78,0,0,0,52,2,1,5,3,2,,,
"May 30, 2022 6:00 PM",160,42,118,47,37,10,75,60,15,61,42,19,15,6,9,17,29,25,4,86,84,2,25,93,0,0,0,48,2,4,5,3,2,,,
"May 30, 2022 7:00 PM",74,23,51,29,16,13,48,26,22,27,16,11,6,3,3,3,16,14,2,36,34,2,15,39,0,0,0,19,6,4,8,3,5,,,
"May 30, 2022 8:00 PM",66,15,51,25,18,7,27,18,9,24,18,6,11,5,6,3,6,6,0,18,18,0,7,18,0,0,0,9,2,2,2,2,0,,,
"May 30, 2022 9:00 PM",42,11,31,25,12,13,26,12,14,18,8,10,5,2,3,6,7,7,0,12,9,3,7,10,0,0,0,10,2,0,1,1,0,,,
"May 30, 2022 10:00 PM",20,5,15,3,3,0,5,2,3,2,1,1,2,0,2,4,2,1,1,7,6,1,1,7,0,0,0,4,0,0,1,0,1,,,
"May 30, 2022 11:00 PM",9,2,7,3,2,1,3,3,0,0,0,0,1,1,0,1,4,3,1,4,4,0,3,6,0,0,0,4,0,0,2,1,1,,,
"May 31, 2022 12:00 AM",9,1,8,0,0,0,0,0,0,0,0,0,3,2,1,0,2,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,,,
"May 31, 2022 1:00 AM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,,,
"May 31, 2022 2:00 AM",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"May 31, 2022 3:00 AM",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,,,
"May 31, 2022 4:00 AM",1,1,0,1,1,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,
"May 31, 2022 5:00 AM",8,6,2,0,0,0,5,1,4,3,1,2,1,0,1,1,11,10,1,1,1,0,11,2,0,0,0,10,0,1,0,0,0,,,
"May 31, 2022 6:00 AM",44,27,17,27,11,16,33,17,16,30,16,14,2,2,0,5,33,33,0,14,11,3,28,17,0,0,0,34,0,5,0,0,0,,,
"May 31, 2022 7:00 AM",129,93,36,66,21,45,81,22,59,64,26,38,11,8,3,22,80,79,1,18,13,5,77,32,0,0,0,117,1,9,8,7,1,,,
"May 31, 2022 8:00 AM",304,228,76,113,29,84,163,42,121,112,39,73,24,14,10,32,168,168,0,57,47,10,160,49,0,0,0,230,4,8,13,9,4,,,
"May 31, 2022 9:00 AM",127,98,29,52,22,30,92,45,47,64,34,30,25,20,5,9,63,63,0,20,16,4,53,32,0,0,0,79,9,4,10,9,1,,,
"May 31, 2022 10:00 AM",63,43,20,54,24,30,68,34,34,51,30,21,16,6,10,7,29,29,0,10,8,2,27,22,0,0,0,33,4,5,4,2,2,,,
"May 31, 2022 11:00 AM",52,36,16,37,22,15,52,28,24,37,21,16,10,4,6,10,18,18,0,17,15,2,20,16,0,0,0,27,6,4,6,4,2,,,
"May 31, 2022 12:00 PM",69,31,38,42,22,20,55,26,29,35,16,19,19,8,11,13,25,24,1,19,16,3,18,16,0,0,0,25,8,6,6,6,0,,,
"May 31, 2022 1:00 PM",85,41,44,50,21,29,72,41,31,62,33,29,13,8,5,19,35,31,4,25,23,2,30,36,0,0,0,34,9,5,8,5,3,,,
"May 31, 2022 2:00 PM",75,28,47,41,26,15,46,18,28,38,22,16,15,8,7,20,18,18,0,22,21,1,16,27,0,0,0,29,4,5,8,5,3,,,
"May 31, 2022 3:00 PM",87,37,50,25,14,11,52,28,24,26,16,10,14,7,7,23,26,24,2,33,26,7,18,23,0,0,0,34,1,1,6,0,6,,,
"May 31, 2022 4:00 PM",127,31,96,60,40,20,67,40,27,58,31,27,14,8,6,21,35,30,5,42,39,3,31,71,0,0,0,46,4,3,11,7,4,,,
"May 31, 2022 5:00 PM",218,51,167,63,42,21,95,65,30,77,53,24,16,9,7,29,40,36,4,75,70,5,32,98,0,0,0,48,6,3,12,7,5,,,
"May 31, 2022 6:00 PM",157,31,126,62,48,14,109,84,25,78,57,21,14,5,9,9,32,26,6,89,84,5,26,108,0,0,0,41,6,2,4,4,0,,,
"May 31, 2022 7:00 PM",100,26,74,43,29,14,73,59,14,51,40,11,7,1,6,13,11,10,1,52,49,3,12,71,0,0,0,17,7,2,7,2,5,,,
"May 31, 2022 8:00 PM",64,13,51,38,25,13,41,22,19,42,23,19,5,2,3,3,14,12,2,22,21,1,12,25,0,0,0,29,2,2,3,2,1,,,
"May 31, 2022 9:00 PM",43,11,32,22,15,7,24,11,13,21,8,13,10,3,7,6,10,9,1,16,16,0,9,4,0,0,0,10,2,1,3,2,1,,,
"May 31, 2022 10:00 PM",26,9,17,16,9,7,17,4,13,16,4,12,2,0,2,1,7,6,1,14,13,1,5,10,0,0,0,8,3,1,2,1,1,,,
"May 31, 2022 11:00 PM",10,0,10,2,2,0,4,2,2,2,1,1,0,0,0,1,3,3,0,6,6,0,3,4,0,0,0,2,0,0,2,1,1,,,
"Jun 1, 2022 12:00 AM",7,2,5,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,4,4,0,0,2,0,0,0,2,0,0,1,1,0,,,
"Jun 1, 2022 1:00 AM",3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,1,0,1,,,
"Jun 1, 2022 2:00 AM",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
"Jun 1, 2022 3:00 AM",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
"Jun 1, 2022 4:00 AM",3,1,2,1,0,1,2,1,1,1,0,1,0,0,0,2,1,1,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,,,
"Jun 1, 2022 5:00 AM",1,1,0,2,1,1,6,1,5,4,2,2,0,0,0,3,9,9,0,1,1,0,9,3,0,0,0,10,0,1,1,1,0,,,
"Jun 1, 2022 6:00 AM",47,30,17,33,16,17,42,18,24,37,17,20,0,0,0,7,36,34,2,10,8,2,33,20,0,0,0,34,1,5,1,0,1,,,
"Jun 1, 2022 7:00 AM",135,97,38,75,28,47,92,32,60,76,36,40,6,6,0,22,79,77,2,23,16,7,76,38,0,0,0,126,2,3,9,8,1,,,
"Jun 1, 2022 8:00 AM",301,222,79,116,29,87,152,46,106,122,38,84,34,25,9,33,154,154,0,62,46,16,159,55,0,0,0,245,7,6,16,13,3,,,
"Jun 1, 2022 9:00 AM",130,101,29,69,24,45,79,45,34,78,48,30,15,10,5,6,84,84,0,21,19,2,71,24,0,0,0,80,6,5,7,5,2,,,
"Jun 1, 2022 10:00 AM",61,37,24,58,24,34,74,36,38,48,30,18,8,2,6,15,28,28,0,7,7,0,30,20,0,0,0,38,4,1,6,3,3,,,
"Jun 1, 2022 11:00 AM",56,41,15,42,24,18,69,45,24,49,26,23,12,8,4,12,20,20,0,18,13,5,21,16,0,0,0,20,5,4,9,5,4,,,
"Jun 1, 2022 12:00 PM",71,24,47,75,37,38,85,51,34,59,35,24,23,12,11,17,20,20,0,24,21,3,20,31,0,0,0,28,4,6,4,2,2,,,
"Jun 1, 2022 1:00 PM",95,45,50,73,32,41,103,52,51,67,29,38,22,13,9,15,26,22,4,36,34,2,18,37,0,0,0,43,5,8,8,4,4,,,
"Jun 1, 2022 2:00 PM",73,32,41,59,29,30,99,54,45,58,28,30,11,4,7,12,25,23,2,32,27,5,23,27,0,0,0,39,4,8,7,6,1,,,
"Jun 1, 2022 3:00 PM",98,36,62,70,41,29,94,63,31,67,41,26,18,5,13,17,17,16,1,16,14,2,19,40,0,0,0,32,5,4,9,6,3,,,
"Jun 1, 2022 4:00 PM",136,44,92,83,51,32,110,59,51,91,53,38,20,6,14,19,30,28,2,33,29,4,27,65,0,0,0,49,5,5,4,2,2,,,
"Jun 1, 2022 5:00 PM",241,81,160,136,73,63,191,126,65,124,76,48,29,9,20,31,34,29,5,122,116,6,26,125,0,0,0,83,7,7,10,7,3,,,
"Jun 1, 2022 6:00 PM",238,69,169,142,92,50,191,123,68,177,100,77,21,9,12,22,52,46,6,104,98,6,46,137,0,0,0,57,8,8,8,4,4,,,
"Jun 1, 2022 7:00 PM",129,45,84,155,91,64,179,120,59,153,94,59,20,10,10,9,25,22,3,48,45,3,25,80,0,0,0,39,10,3,12,4,8,,,
"Jun 1, 2022 8:00 PM",75,36,39,107,53,54,121,46,75,111,45,66,11,8,3,16,21,20,1,33,31,2,17,44,0,0,0,43,4,9,9,4,5,,,
"Jun 1, 2022 9:00 PM",63,23,40,56,31,25,86,31,55,58,26,32,9,1,8,10,15,13,2,20,16,4,12,23,0,0,0,24,9,2,9,4,5,,,
"Jun 1, 2022 10:00 PM",51,16,35,26,17,9,38,12,26,33,7,26,6,3,3,8,9,6,3,16,15,1,6,19,0,0,0,15,0,1,1,0,1,,,
"Jun 1, 2022 11:00 PM",22,3,19,11,7,4,17,7,10,11,4,7,7,1,6,3,6,6,0,8,8,0,8,12,0,0,0,6,1,1,2,1,1,,,
"Jun 2, 2022 12:00 AM",12,3,9,0,0,0,0,0,0,4,1,3,1,0,1,0,5,5,0,3,3,0,5,4,0,0,0,0,0,0,0,0,0,,,
"Jun 2, 2022 1:00 AM",4,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0,2,1,1,5,5,0,1,3,0,0,0,2,0,0,0,0,0,,,
"Jun 2, 2022 2:00 AM",7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,
"Jun 2, 2022 3:00 AM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,,,
"Jun 2, 2022 4:00 AM",4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,2,0,0,0,2,0,0,0,0,0,,,
"Jun 2, 2022 5:00 AM",4,2,2,2,1,1,4,2,2,3,2,1,1,1,0,0,6,6,0,0,0,0,6,0,0,0,0,7,0,1,0,0,0,,,
"Jun 2, 2022 6:00 AM",52,35,17,23,12,11,25,13,12,28,15,13,2,1,1,7,29,29,0,16,14,2,27,21,0,0,0,34,3,6,2,2,0,,,
"Jun 2, 2022 7:00 AM",130,93,37,74,28,46,83,26,57,64,27,37,8,8,0,15,80,80,0,13,10,3,76,37,0,0,0,114,4,4,5,4,1,,,
"Jun 2, 2022 8:00 AM",272,197,75,110,36,74,140,51,89,113,47,66,32,19,13,30,148,145,3,41,32,9,147,52,0,0,0,192,5,4,7,5,2,,,
"Jun 2, 2022 9:00 AM",126,96,30,68,29,39,88,38,50,65,38,27,21,14,7,18,81,80,1,25,21,4,72,24,0,0,0,69,8,5,4,3,1,,,
"Jun 2, 2022 10:00 AM",72,47,25,52,19,33,76,50,26,67,34,33,18,14,4,16,27,27,0,8,8,0,26,28,0,0,0,34,1,3,1,1,0,,,
"Jun 2, 2022 11:00 AM",41,22,19,57,38,19,68,42,26,63,41,22,22,14,8,12,19,19,0,12,10,2,21,21,0,0,0,28,3,2,4,1,3,,,
"Jun 2, 2022 12:00 PM",72,37,35,89,48,41,81,42,39,69,31,38,31,13,18,18,26,23,3,16,14,2,20,19,0,0,0,27,2,0,6,4,2,,,
"Jun 2, 2022 1:00 PM",83,39,44,54,30,24,117,59,58,56,24,32,18,5,13,17,29,28,1,17,15,2,26,30,0,0,0,32,5,2,9,5,4,,,
"Jun 2, 2022 2:00 PM",75,27,48,34,16,18,69,35,34,34,17,17,12,7,5,27,21,20,1,24,22,2,19,25,0,0,0,24,3,2,10,8,2,,,
"Jun 2, 2022 3:00 PM",99,38,61,26,17,9,57,36,21,37,23,14,13,6,7,16,19,17,2,25,21,4,14,28,0,0,0,28,4,1,7,4,3,,,
"Jun 2, 2022 4:00 PM",152,40,112,56,34,22,75,39,36,66,41,25,17,8,9,20,35,31,4,48,46,2,32,58,0,0,0,58,8,5,5,2,3,,,
"Jun 2, 2022 5:00 PM",215,61,154,108,46,62,157,114,43,124,88,36,24,10,14,19,34,30,4,101,96,5,28,114,0,0,0,54,5,4,6,4,2,,,
"Jun 2, 2022 6:00 PM",151,49,102,80,60,20,105,70,35,96,67,29,18,3,15,21,30,23,7,77,74,3,27,97,0,0,0,50,3,3,8,4,4,,,
"Jun 2, 2022 7:00 PM",101,35,66,20,13,7,37,25,12,26,13,13,3,2,1,9,14,14,0,35,32,3,13,43,0,0,0,25,3,1,5,3,2,,,
"Jun 2, 2022 8:00 PM",40,7,33,18,13,5,25,12,13,31,8,23,2,0,2,6,7,6,1,14,14,0,7,17,0,0,0,15,3,1,6,2,4,,,
"Jun 2, 2022 9:00 PM",40,14,26,24,22,2,26,8,18,19,7,12,8,5,3,4,8,5,3,15,13,2,7,5,0,0,0,10,2,1,2,1,1,,,
"Jun 2, 2022 10:00 PM",21,10,11,13,12,1,11,2,9,10,4,6,3,0,3,2,3,2,1,6,5,1,3,9,0,0,0,6,0,0,1,1,0,,,
"Jun 2, 2022 11:00 PM",9,3,6,3,2,1,9,0,9,7,0,7,1,1,0,1,5,3,2,3,3,0,3,13,0,0,0,8,1,1,0,0,0,,,
"Jun 3, 2022 12:00 AM",8,4,4,0,0,0,0,0,0,2,1,1,2,2,0,0,1,1,0,3,3,0,2,6,0,0,0,4,1,0,0,0,0,,,
"Jun 3, 2022 1:00 AM",5,1,4,1,1,0,2,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,5,0,0,0,3,0,0,0,0,0,,,
"Jun 3, 2022 2:00 AM",6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,,,
"Jun 3, 2022 3:00 AM",1,0,1,2,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,,,
"Jun 3, 2022 4:00 AM",2,1,1,1,0,1,2,0,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,,,
"Jun 3, 2022 5:00 AM",5,5,0,2,2,0,4,2,2,3,2,1,0,0,0,1,6,6,0,1,1,0,6,1,0,,0,8,0,0,1,1,0,,,
"Jun 3, 2022 6:00 AM",36,23,13,20,12,8,23,16,7,18,11,7,2,1,1,7,20,19,1,10,8,2,18,10,0,,0,21,0,2,0,0,0,,,
"Jun 3, 2022 7:00 AM",82,58,24,72,23,49,63,19,44,55,24,31,12,7,5,7,49,49,0,9,7,2,46,39,0,,0,63,2,3,8,6,2,,,
"Jun 3, 2022 8:00 AM",160,105,55,71,29,42,92,30,62,87,42,45,15,9,6,15,78,77,1,19,12,7,78,36,0,,0,101,5,3,7,5,2,,,
"Jun 3, 2022 9:00 AM",89,67,22,63,26,37,77,41,36,62,41,21,21,15,6,13,42,42,0,20,15,5,36,23,0,,0,46,7,5,6,4,2,,,
"Jun 3, 2022 10:00 AM",51,29,22,57,32,25,66,36,30,50,29,21,16,10,6,13,22,22,0,10,7,3,20,14,0,,0,25,1,1,4,1,3,,,
"Jun 3, 2022 11:00 AM",58,32,26,47,18,29,53,25,28,38,15,23,10,6,4,9,17,15,2,16,9,7,13,8,0,,0,26,5,3,4,4,0,,,
"Jun 3, 2022 12:00 PM",60,23,37,49,24,25,63,30,33,41,18,23,14,7,7,13,24,24,0,18,17,1,18,26,0,,0,38,2,1,4,1,3,,,
"Jun 3, 2022 1:00 PM",90,43,47,52,29,23,70,41,29,42,29,13,22,8,14,20,22,20,2,22,19,3,24,30,0,0,0,32,3,3,3,2,1,,,
"Jun 3, 2022 2:00 PM",66,28,38,55,28,27,71,25,46,51,23,28,14,12,2,14,34,32,2,15,12,3,33,22,0,0,0,31,11,6,12,5,7,,,
"Jun 3, 2022 3:00 PM",77,29,48,53,32,21,70,49,21,63,40,23,16,7,9,13,27,26,1,20,18,2,20,37,0,0,0,35,5,3,6,4,2,,,
"Jun 3, 2022 4:00 PM",132,46,86,108,62,46,106,67,39,92,56,36,25,11,14,38,23,19,4,49,48,1,18,52,0,0,0,47,4,5,7,6,1,,,
"Jun 3, 2022 5:00 PM",161,53,108,96,48,48,136,69,67,96,48,48,26,13,13,22,35,31,4,55,48,7,30,69,0,0,0,49,1,11,8,5,3,,,
"Jun 3, 2022 6:00 PM",110,36,74,104,72,32,134,83,51,101,64,37,14,2,12,22,35,27,8,49,48,1,26,58,0,0,0,53,6,2,9,2,7,,,
"Jun 3, 2022 7:00 PM",98,37,61,68,34,34,101,50,51,72,41,31,10,4,6,14,14,12,2,27,24,3,14,28,0,0,0,27,9,3,12,6,6,,,
"Jun 3, 2022 8:00 PM",53,19,34,59,28,31,44,22,22,43,26,17,12,2,10,19,18,17,1,19,19,0,18,23,0,0,0,21,4,3,2,2,0,,,
"Jun 3, 2022 9:00 PM",42,14,28,34,15,19,31,11,20,21,6,15,9,5,4,8,11,10,1,13,12,1,9,8,0,0,0,15,1,1,2,0,2,,,
"Jun 3, 2022 10:00 PM",27,12,15,11,7,4,23,11,12,15,5,10,4,0,4,6,4,3,1,10,9,1,4,9,0,0,0,8,0,2,1,1,0,,,
"Jun 3, 2022 11:00 PM",28,8,20,10,6,4,22,7,15,12,3,9,4,3,1,3,6,5,1,9,8,1,7,11,0,0,0,11,0,1,3,1,2,,,
"Jun 4, 2022 12:00 AM",12,3,9,0,0,0,2,1,1,6,2,4,1,0,1,0,3,3,0,3,3,0,3,9,0,0,0,3,0,0,0,0,0,,,
"Jun 4, 2022 1:00 AM",14,3,11,2,2,0,6,2,4,7,5,2,1,0,1,1,2,2,0,8,8,0,3,2,0,0,0,3,0,0,0,0,0,,,
"Jun 4, 2022 2:00 AM",8,5,3,1,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,2,0,0,0,1,0,0,0,0,0,,,
"Jun 4, 2022 3:00 AM",5,0,5,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,2,2,0,0,3,0,,0,0,0,0,0,0,0,,,
"Jun 4, 2022 4:00 AM",7,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,,0,1,0,1,0,0,0,,,
"Jun 4, 2022 5:00 AM",5,4,1,1,1,0,3,2,1,2,1,1,0,0,0,1,3,3,0,2,2,0,3,1,0,,0,4,0,0,0,0,0,,,
"Jun 4, 2022 6:00 AM",13,8,5,14,10,4,20,14,6,17,12,5,0,0,0,1,3,2,1,6,6,0,4,6,0,0,0,10,1,0,4,3,1,,,
"Jun 4, 2022 7:00 AM",38,19,19,32,21,11,50,32,18,28,20,8,2,1,1,5,10,10,0,3,2,1,9,17,0,,0,14,1,1,1,0,1,,,
"Jun 4, 2022 8:00 AM",43,21,22,59,37,22,49,35,14,62,47,15,11,8,3,15,19,18,1,5,4,1,20,27,0,,0,25,6,4,4,3,1,,,
"Jun 4, 2022 9:00 AM",66,28,38,100,53,47,99,54,45,72,49,23,8,3,5,7,23,23,0,14,12,2,21,28,0,,0,28,0,10,0,0,0,,,
"Jun 4, 2022 10:00 AM",50,28,22,107,55,52,110,67,43,103,61,42,25,16,9,10,21,21,0,11,8,3,21,20,0,0,0,46,11,9,9,5,4,,,
"Jun 4, 2022 11:00 AM",61,40,21,126,76,50,137,85,52,108,72,36,41,18,23,8,23,21,2,14,8,6,20,29,0,,0,38,9,8,4,2,2,,,
"Jun 4, 2022 12:00 PM",58,29,29,150,66,84,165,83,82,126,61,65,30,16,14,16,23,22,1,21,19,2,19,32,0,,0,31,9,3,6,4,2,,,
"Jun 4, 2022 1:00 PM",60,33,27,101,46,55,117,54,63,89,41,48,43,24,19,12,22,21,1,17,14,3,21,34,0,0,0,35,3,6,2,1,1,,,
"Jun 4, 2022 2:00 PM",69,39,30,105,50,55,135,82,53,95,49,46,22,12,10,9,31,29,2,15,11,4,28,35,0,,0,34,8,6,3,2,1,,,
"Jun 4, 2022 3:00 PM",56,26,30,113,71,42,120,54,66,97,51,46,28,14,14,22,23,23,0,10,10,0,22,25,0,,0,30,4,1,3,2,1,,,
"Jun 4, 2022 4:00 PM",54,26,28,102,54,48,119,65,54,86,42,44,28,17,11,12,12,11,1,15,15,0,11,18,0,0,0,25,2,3,3,3,0,,,
"Jun 4, 2022 5:00 PM",59,29,30,77,31,46,92,29,63,57,20,37,26,18,8,10,16,16,0,20,17,3,13,28,0,,0,34,5,3,5,1,4,,,
"Jun 4, 2022 6:00 PM",48,21,27,42,21,21,74,33,41,53,17,36,15,8,7,9,20,20,0,15,13,2,18,24,0,0,0,24,4,2,10,8,2,,,
